filename,width,height,class,xmin,ymin,xmax,ymax
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,271,71,281,79
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,240,181,269,196
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,478,187,494,197
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,318,102,335,114
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,276,93,282,96
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,262,248,280,259
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,234,247,248,258
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,198,244,222,257
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,469,237,487,248
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,339,178,353,189
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,388,412,407,424
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,256,536,273,551
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,206,565,230,578
IMG_0888_JPG.rf.fe2c7e9ff50cbecacf9ac20d47d8fe65.jpg,640,640,Early_Blight,250,561,280,584
IMG_1131_JPG.rf.ff4dfb7611ba0740d3c4f3ea2d4860d0.jpg,640,640,Late_blight,104,51,484,564
IMG_0589_JPG.rf.fe4130f8a6b3b9ef39648361692afa14.jpg,640,640,Early_Blight,255,75,338,105
IMG_0589_JPG.rf.fe4130f8a6b3b9ef39648361692afa14.jpg,640,640,Early_Blight,373,147,430,179
IMG_0589_JPG.rf.fe4130f8a6b3b9ef39648361692afa14.jpg,640,640,Early_Blight,260,143,286,170
IMG_0589_JPG.rf.fe4130f8a6b3b9ef39648361692afa14.jpg,640,640,Early_Blight,304,310,355,343
IMG_0589_JPG.rf.fe4130f8a6b3b9ef39648361692afa14.jpg,640,640,Early_Blight,255,428,330,487
IMG_0589_JPG.rf.fe4130f8a6b3b9ef39648361692afa14.jpg,640,640,Early_Blight,188,451,214,468
IMG_0589_JPG.rf.fe4130f8a6b3b9ef39648361692afa14.jpg,640,640,Early_Blight,111,317,160,426
IMG_0365_JPG.rf.fe7e5f89a88b767caebd141e1e7d9bbb.jpg,640,640,Early_Blight,185,112,236,141
IMG_0365_JPG.rf.fe7e5f89a88b767caebd141e1e7d9bbb.jpg,640,640,black spot,434,172,458,187
IMG_0365_JPG.rf.fe7e5f89a88b767caebd141e1e7d9bbb.jpg,640,640,Early_Blight,78,341,104,371
IMG_0365_JPG.rf.fe7e5f89a88b767caebd141e1e7d9bbb.jpg,640,640,Early_Blight,174,282,187,294
IMG_0365_JPG.rf.fe7e5f89a88b767caebd141e1e7d9bbb.jpg,640,640,black spot,416,193,437,207
IMG_0252_JPG.rf.fed72462d833d5bac595a4de29d661ad.jpg,640,640,Early_Blight,333,137,356,147
IMG_0252_JPG.rf.fed72462d833d5bac595a4de29d661ad.jpg,640,640,Early_Blight,242,177,257,186

IMG_0241_JPG.rf.fd2f83402af57230fc6679c04731bb19.jpg,640,640,Early_Blight,282,182,308,196
IMG_1013_JPG.rf.fe3eb282c70ef7c8dbad4781a5454e17.jpg,640,640,Healthy,85,48,567,607
IMG_0282_JPG.rf.00168e7780b377947bb3abe7756fb708.jpg,640,640,Early_Blight,353,315,413,343
IMG_0282_JPG.rf.00168e7780b377947bb3abe7756fb708.jpg,640,640,Early_Blight,388,243,419,253
IMG_0282_JPG.rf.00168e7780b377947bb3abe7756fb708.jpg,640,640,Early_Blight,464,130,493,146
IMG_0282_JPG.rf.00168e7780b377947bb3abe7756fb708.jpg,640,640,black spot,433,182,460,195
IMG_0365_JPG.rf.0030ed9d8af5da3db07e9db5e335daf3.jpg,640,640,Early_Blight,185,112,236,141
IMG_0365_JPG.rf.0030ed9d8af5da3db07e9db5e335daf3.jpg,640,640,black spot,434,172,458,187
IMG_0365_JPG.rf.0030ed9d8af5da3db07e9db5e335daf3.jpg,640,640,Early_Blight,78,341,104,371
IMG_0365_JPG.rf.0030ed9d8af5da3db07e9db5e335daf3.jpg,640,640,Early_Blight,174,282,187,294
IMG_0365_JPG.rf.0030ed9d8af5da3db07e9db5e335daf3.jpg,640,640,black spot,416,193,437,207
IMG_0315_JPG.rf.0068e9802c5f9d0bfcbf84012326cd88.jpg,640,640,Late_blight,372,191,382,203
IMG_0279_JPG.rf.01d88f0c917d2290f5a56842049ae647.jpg,640,640,Early_Blight,220,203,235,217
IMG_0279_JPG.rf.01d88f0c917d2290f5a56842049ae647.jpg,640,640,Early_Blight,249,279,284,294
IMG_0279_JPG.rf.01d88f0c917d2290f5a56842049ae647.jpg,640,640,Early_Blight,359,247,385,262
IMG_0279_JPG.rf.01d88f0c917d2290f5a56842049ae647.jpg,640,640,black spot,257,352,287,361
IMG_0279_JPG.rf.01d88f0c917d2290f5a56842049ae647.jpg,640,640,Leaf Mold,214,359,250,372
IMG_0651_JPG.rf.00e2465c553aba1967f7d445a6855434.jpg,640,640,Late_blight,152,313,366,614
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Leaf Mold,135,375,223,423
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Leaf Mold,253,529,301,561
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Leaf Mold,369,494,458,543
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Bacterial Spot,219,289,254,313
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,black spot,117,240,160,272
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,black spot,257,280,301,304
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Bacterial Spot,217,473,258,501
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Leaf Mold,345,288,407,318
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Leaf Mold,126,445,193,516
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,Leaf Mold,267,164,356,193
IMG_0229_JPG.rf.02a53b64d885056b23a9d0e307679526.jpg,640,640,black spot,303,197,345,211
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,215,59,233,72
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,268,73,277,81
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,233,185,262,201
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,478,187,494,197
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,318,102,335,114
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,267,93,279,99
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,259,248,277,259
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,234,247,248,258
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,191,243,215,256
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,467,237,485,248
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,339,178,353,189
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,381,412,400,424
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,256,536,273,551
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,206,565,230,578
IMG_0884_JPG.rf.02b0f1002df0c1e10a94d84a6145400b.jpg,640,640,Early_Blight,250,561,280,584
IMG_1043_JPG.rf.02e71b383213c7957030286d89369ee0.jpg,640,640,Healthy,123,155,520,640
IMG_0327_JPG.rf.02c3b67b4a441a7f9913c1cf262c84b3.jpg,640,640,Late_blight,445,371,474,385
IMG_0563_JPG.rf.02fb0671d636bded07e3aab692e80f63.jpg,640,640,Early_Blight,312,304,354,330
IMG_0591_JPG.rf.062fd0bd4d4854ab067db5f4c443860c.jpg,640,640,Early_Blight,261,104,344,133
IMG_0591_JPG.rf.062fd0bd4d4854ab067db5f4c443860c.jpg,640,640,Early_Blight,368,156,425,188
IMG_0591_JPG.rf.062fd0bd4d4854ab067db5f4c443860c.jpg,640,640,Early_Blight,266,169,292,196
IMG_0591_JPG.rf.062fd0bd4d4854ab067db5f4c443860c.jpg,640,640,Early_Blight,308,336,358,369
IMG_0591_JPG.rf.062fd0bd4d4854ab067db5f4c443860c.jpg,640,640,Early_Blight,259,452,333,511
IMG_0591_JPG.rf.062fd0bd4d4854ab067db5f4c443860c.jpg,640,640,Early_Blight,202,469,229,486
IMG_0591_JPG.rf.062fd0bd4d4854ab067db5f4c443860c.jpg,640,640,Early_Blight,118,344,167,453
IMG_1040_JPG.rf.02a0bfc19f79c9050a323e7a413fe847.jpg,640,640,Healthy,135,58,455,553

IMG_0326_JPG.rf.0426191c2d19b530be3a87ddc8dce9eb.jpg,640,640,Early_Blight,211,335,234,349
IMG_0326_JPG.rf.0426191c2d19b530be3a87ddc8dce9eb.jpg,640,640,black spot,403,202,423,215
IMG_0326_JPG.rf.0426191c2d19b530be3a87ddc8dce9eb.jpg,640,640,black spot,398,356,408,363
IMG_0326_JPG.rf.0426191c2d19b530be3a87ddc8dce9eb.jpg,640,640,Bacterial Spot,102,230,176,324
IMG_0326_JPG.rf.0426191c2d19b530be3a87ddc8dce9eb.jpg,640,640,Early_Blight,430,97,453,112
IMG_0475_JPG.rf.06c4a8fae4ea86fc57fdaa9676b2693d.jpg,640,640,Early_Blight,417,171,470,200
IMG_0475_JPG.rf.06c4a8fae4ea86fc57fdaa9676b2693d.jpg,640,640,Early_Blight,390,98,412,113
IMG_0477_JPG.rf.0731178b4a78074deaefcfbe5f41ada0.jpg,640,640,Early_Blight,387,184,440,213
IMG_0477_JPG.rf.0731178b4a78074deaefcfbe5f41ada0.jpg,640,640,Early_Blight,363,112,384,127
IMG_0700_JPG.rf.07dfc2feb6c83a7d6e100bf730ee3f96.jpg,640,640,Healthy,43,101,569,604
IMG_1073_JPG.rf.07e411d19ce613073655013cb3d88466.jpg,640,640,Late_blight,370,375,406,394
IMG_1073_JPG.rf.07e411d19ce613073655013cb3d88466.jpg,640,640,Early_Blight,205,353,220,367
IMG_1073_JPG.rf.07e411d19ce613073655013cb3d88466.jpg,640,640,Early_Blight,187,100,211,111
IMG_1073_JPG.rf.07e411d19ce613073655013cb3d88466.jpg,640,640,Early_Blight,166,279,185,291
IMG_0327_JPG.rf.04e1cfd034402b304349119775bed36f.jpg,640,640,Late_blight,445,371,474,385
IMG_0377_JPG.rf.0478caa2ea865d4f7d3a202ed2c93e9d.jpg,640,640,Target_Spot,190,213,244,252
IMG_0377_JPG.rf.0478caa2ea865d4f7d3a202ed2c93e9d.jpg,640,640,Early_Blight,110,240,133,257
IMG_0377_JPG.rf.0478caa2ea865d4f7d3a202ed2c93e9d.jpg,640,640,Late_blight,101,336,138,371
IMG_0377_JPG.rf.0478caa2ea865d4f7d3a202ed2c93e9d.jpg,640,640,Early_Blight,211,385,232,400
IMG_0310_JPG.rf.075ca560598958893d8aab039f479a61.jpg,640,640,Late_blight,418,141,476,187
IMG_0310_JPG.rf.075ca560598958893d8aab039f479a61.jpg,640,640,Late_blight,217,141,301,188
IMG_0310_JPG.rf.075ca560598958893d8aab039f479a61.jpg,640,640,Late_blight,221,68,317,122
IMG_0310_JPG.rf.075ca560598958893d8aab039f479a61.jpg,640,640,Late_blight,239,12,396,55
IMG_0284_JPG.rf.0958d24a7ee0f8a5939d849eaaf7732a.jpg,640,640,Early_Blight,291,362,317,415
IMG_0284_JPG.rf.0958d24a7ee0f8a5939d849eaaf7732a.jpg,640,640,Early_Blight,378,403,392,419
IMG_0284_JPG.rf.0958d24a7ee0f8a5939d849eaaf7732a.jpg,640,640,black spot,366,386,373,397
IMG_0284_JPG.rf.0958d24a7ee0f8a5939d849eaaf7732a.jpg,640,640,black spot,461,372,470,381
IMG_0284_JPG.rf.0958d24a7ee0f8a5939d849eaaf7732a.jpg,640,640,Late_blight,486,478,498,502
IMG_0284_JPG.rf.0958d24a7ee0f8a5939d849eaaf7732a.jpg,640,640,Late_blight,410,479,423,510
IMG_0475_JPG.rf.0860426fd1810f833ce542ae851ba59d.jpg,640,640,Early_Blight,417,171,470,200
IMG_0475_JPG.rf.0860426fd1810f833ce542ae851ba59d.jpg,640,640,Early_Blight,390,98,412,113
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,415,139,469,177
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,235,141,275,160
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,252,194,287,214
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,173,300,203,320
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,341,258,360,275
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,398,250,415,259
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,387,281,396,289
IMG_0553_JPG.rf.08e98511ce6444bf1573ab415e14492e.jpg,640,640,Early_Blight,236,226,258,239
IMG_0997_JPG.rf.0a42d559759d32c155086347939521ac.jpg,640,640,black spot,326,322,346,338
IMG_0997_JPG.rf.0a42d559759d32c155086347939521ac.jpg,640,640,black spot,264,430,275,439
IMG_0997_JPG.rf.0a42d559759d32c155086347939521ac.jpg,640,640,Target_Spot,370,399,385,408
IMG_0221_JPG.rf.0a8b5cd1133a228592fe41a433bad901.jpg,640,640,Healthy,70,13,588,604
IMG_0311_JPG.rf.0ab4b6f6173eeb52783831dbc2f4097a.jpg,640,640,Late_blight,423,137,481,183
IMG_0311_JPG.rf.0ab4b6f6173eeb52783831dbc2f4097a.jpg,640,640,Late_blight,221,137,304,183
IMG_0311_JPG.rf.0ab4b6f6173eeb52783831dbc2f4097a.jpg,640,640,Late_blight,226,62,322,116
IMG_0311_JPG.rf.0ab4b6f6173eeb52783831dbc2f4097a.jpg,640,640,Late_blight,246,5,403,48
IMG_0250_JPG.rf.0aabe7f93cb386765b16bfda62a8fd5a.jpg,640,640,Early_Blight,358,140,379,151
IMG_0248_JPG.rf.0a72ae5f20ca5cf9139470aef68e613d.jpg,640,640,Healthy,118,74,499,557
IMG_0270_JPG.rf.0c8a600b9b3e909adb5a27fe226dac94.jpg,640,640,Early_Blight,173,308,184,322
IMG_0270_JPG.rf.0c8a600b9b3e909adb5a27fe226dac94.jpg,640,640,Early_Blight,189,313,206,339
IMG_0270_JPG.rf.0c8a600b9b3e909adb5a27fe226dac94.jpg,640,640,Early_Blight,290,315,313,353
IMG_0270_JPG.rf.0c8a600b9b3e909adb5a27fe226dac94.jpg,640,640,black spot,285,205,295,221
IMG_0270_JPG.rf.0c8a600b9b3e909adb5a27fe226dac94.jpg,640,640,Early_Blight,378,220,394,240
IMG_0270_JPG.rf.0c8a600b9b3e909adb5a27fe226dac94.jpg,640,640,Early_Blight,371,273,395,299
IMG_0270_JPG.rf.0c8a600b9b3e909adb5a27fe226dac94.jpg,640,640,Early_Blight,374,469,391,493
IMG_0279_JPG.rf.0d1243d3e34aabf4e051e4ad145a2093.jpg,640,640,Early_Blight,220,203,235,217
IMG_0279_JPG.rf.0d1243d3e34aabf4e051e4ad145a2093.jpg,640,640,Early_Blight,249,279,284,294
IMG_0279_JPG.rf.0d1243d3e34aabf4e051e4ad145a2093.jpg,640,640,Early_Blight,359,247,385,262
IMG_0279_JPG.rf.0d1243d3e34aabf4e051e4ad145a2093.jpg,640,640,black spot,257,352,287,361
IMG_0279_JPG.rf.0d1243d3e34aabf4e051e4ad145a2093.jpg,640,640,Leaf Mold,214,359,250,372
IMG_1134_JPG.rf.0d384d9defffd78c69aca8254896edeb.jpg,640,640,Early_Blight,24,50,554,640
IMG_0242_JPG.rf.0cc0fbb8919bf82c0f4daa9c20d0cd40.jpg,640,640,Early_Blight,315,171,336,188
IMG_0358_JPG.rf.0df6d6b03ddd1edb3a624e85287b4b71.jpg,640,640,Early_Blight,469,310,490,326
IMG_0358_JPG.rf.0df6d6b03ddd1edb3a624e85287b4b71.jpg,640,640,black spot,379,321,410,345
IMG_0358_JPG.rf.0df6d6b03ddd1edb3a624e85287b4b71.jpg,640,640,Late_blight,462,178,491,191
IMG_0358_JPG.rf.0df6d6b03ddd1edb3a624e85287b4b71.jpg,640,640,black spot,339,252,355,263
IMG_0358_JPG.rf.0df6d6b03ddd1edb3a624e85287b4b71.jpg,640,640,Late_blight,360,438,376,450
IMG_0307_JPG.rf.0c5dd59cc8623ab544d92dbdfee36963.jpg,640,640,Late_blight,271,176,286,188
IMG_0307_JPG.rf.0c5dd59cc8623ab544d92dbdfee36963.jpg,640,640,Late_blight,292,351,308,360
IMG_0307_JPG.rf.0c5dd59cc8623ab544d92dbdfee36963.jpg,640,640,Late_blight,292,389,311,400
IMG_0307_JPG.rf.0c5dd59cc8623ab544d92dbdfee36963.jpg,640,640,black spot,381,386,386,389
IMG_0307_JPG.rf.0c5dd59cc8623ab544d92dbdfee36963.jpg,640,640,Early_Blight,475,342,481,346
IMG_0303_JPG.rf.0e04c5c9ef24f07217e3e73f75ff817e.jpg,640,640,Bacterial Spot,471,180,493,198
IMG_0303_JPG.rf.0e04c5c9ef24f07217e3e73f75ff817e.jpg,640,640,Bacterial Spot,237,78,250,85
IMG_0303_JPG.rf.0e04c5c9ef24f07217e3e73f75ff817e.jpg,640,640,Bacterial Spot,263,89,274,96
IMG_0303_JPG.rf.0e04c5c9ef24f07217e3e73f75ff817e.jpg,640,640,Bacterial Spot,328,56,344,68
IMG_0303_JPG.rf.0e04c5c9ef24f07217e3e73f75ff817e.jpg,640,640,Bacterial Spot,189,162,196,169
IMG_1140_JPG.rf.0c81ef780824504035dba059d25794c3.jpg,640,640,Late_blight,94,49,424,452
IMG_1047_JPG.rf.0d1a2c059241746ef31eb567a7d5f90b.jpg,640,640,Healthy,138,143,545,628
IMG_1016_JPG.rf.0e51087eb980e78a90cc7b10c88a59c3.jpg,640,640,Healthy,85,48,567,607
IMG_1051_JPG.rf.102855683e83a3c0007a0bf7b092a200.jpg,640,640,Early_Blight,476,197,500,214
IMG_1051_JPG.rf.102855683e83a3c0007a0bf7b092a200.jpg,640,640,Target_Spot,196,342,215,355
IMG_1051_JPG.rf.102855683e83a3c0007a0bf7b092a200.jpg,640,640,black spot,243,421,254,430
IMG_0698_JPG.rf.0f742d4069215718baa722d68422a967.jpg,640,640,Healthy,79,97,605,600
IMG_1017_JPG.rf.10786ec719941fb24930b452b42bdf32.jpg,640,640,Healthy,85,48,567,607
IMG_0356_JPG.rf.0ebb2f0bd48e8fd993f9a15e69dfccfd.jpg,640,640,Early_Blight,362,445,375,455
IMG_0356_JPG.rf.0ebb2f0bd48e8fd993f9a15e69dfccfd.jpg,640,640,Late_blight,381,323,414,348
IMG_0356_JPG.rf.0ebb2f0bd48e8fd993f9a15e69dfccfd.jpg,640,640,Late_blight,475,311,497,328
IMG_0356_JPG.rf.0ebb2f0bd48e8fd993f9a15e69dfccfd.jpg,640,640,black spot,342,251,357,262
IMG_0356_JPG.rf.0ebb2f0bd48e8fd993f9a15e69dfccfd.jpg,640,640,Early_Blight,468,179,488,189
IMG_0356_JPG.rf.0ebb2f0bd48e8fd993f9a15e69dfccfd.jpg,640,640,black spot,395,144,402,150
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Leaf Mold,135,375,223,423
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Leaf Mold,253,529,301,561
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Leaf Mold,369,494,458,543
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Bacterial Spot,219,289,254,313
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,black spot,117,240,160,272
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,black spot,257,280,301,304
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Bacterial Spot,217,473,258,501
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Leaf Mold,345,288,407,318
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Leaf Mold,126,445,193,516
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,Leaf Mold,267,164,356,193
IMG_0229_JPG.rf.1070c957ff8923a6c52b21b81148e4b3.jpg,640,640,black spot,303,197,345,211
IMG_0313_JPG.rf.10fc2fd753b38d54d7b01e3e9e3dc0fd.jpg,640,640,Late_blight,366,193,376,205
IMG_0276_JPG.rf.0eea6834ef36cf23eb8f2b61951268fa.jpg,640,640,Early_Blight,247,262,277,275
IMG_0276_JPG.rf.0eea6834ef36cf23eb8f2b61951268fa.jpg,640,640,Early_Blight,356,231,380,243
IMG_0276_JPG.rf.0eea6834ef36cf23eb8f2b61951268fa.jpg,640,640,Early_Blight,214,186,232,196
IMG_0276_JPG.rf.0eea6834ef36cf23eb8f2b61951268fa.jpg,640,640,Leaf Mold,214,345,253,360
IMG_0276_JPG.rf.0eea6834ef36cf23eb8f2b61951268fa.jpg,640,640,black spot,252,334,284,347
IMG_0276_JPG.rf.0eea6834ef36cf23eb8f2b61951268fa.jpg,640,640,black spot,380,382,402,392
IMG_0344_JPG.rf.1141bc41a00c10365f81950a2065c896.jpg,640,640,Late_blight,245,394,483,562
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,221,58,239,71
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,271,71,281,79
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,240,181,269,196
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,478,187,494,197
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,318,102,335,114
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,276,93,282,96
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,262,248,280,259
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,234,247,248,258
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,198,244,222,257
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,469,237,487,248
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,339,178,353,189
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,388,412,407,424
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,256,536,273,551
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,206,565,230,578
IMG_0886_JPG.rf.13b087c7c483977277c5eaeda4b3b1b7.jpg,640,640,Early_Blight,250,561,280,584
IMG_1073_JPG.rf.113765264568d0ac65b8fb4d5752bcf0.jpg,640,640,Late_blight,370,375,406,394
IMG_1073_JPG.rf.113765264568d0ac65b8fb4d5752bcf0.jpg,640,640,Early_Blight,205,353,220,367
IMG_1073_JPG.rf.113765264568d0ac65b8fb4d5752bcf0.jpg,640,640,Early_Blight,187,100,211,111
IMG_1073_JPG.rf.113765264568d0ac65b8fb4d5752bcf0.jpg,640,640,Early_Blight,166,279,185,291
IMG_1142_JPG.rf.12eaa5de9d0c0b68eb26b3a207084ebe.jpg,640,640,Late_blight,94,49,424,452
IMG_1116_JPG.rf.140bf58917135c42fd566ccf2f8de905.jpg,640,640,Healthy,70,58,602,622
IMG_0252_JPG.rf.12eb42742f449a143ee107977132fee3.jpg,640,640,Early_Blight,333,137,356,147
IMG_0252_JPG.rf.12eb42742f449a143ee107977132fee3.jpg,640,640,Early_Blight,242,177,257,186
IMG_0228_JPG.rf.152821158da684a6e50227743b1d00fd.jpg,640,640,black spot,205,281,260,315
IMG_0228_JPG.rf.152821158da684a6e50227743b1d00fd.jpg,640,640,black spot,308,376,376,421
IMG_0228_JPG.rf.152821158da684a6e50227743b1d00fd.jpg,640,640,black spot,415,371,473,408
IMG_0228_JPG.rf.152821158da684a6e50227743b1d00fd.jpg,640,640,black spot,330,442,376,469
IMG_0228_JPG.rf.152821158da684a6e50227743b1d00fd.jpg,640,640,black spot,246,453,296,484
IMG_0228_JPG.rf.152821158da684a6e50227743b1d00fd.jpg,640,640,black spot,241,497,299,529
IMG_0228_JPG.rf.152821158da684a6e50227743b1d00fd.jpg,640,640,black spot,441,241,487,265
IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,640,640,Early_Blight,329,300,384,344
IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,640,640,Early_Blight,427,306,480,337
IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,640,640,Early_Blight,466,219,486,237
IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,640,640,Early_Blight,278,273,299,290
IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,640,640,Target_Spot,381,161,429,190
IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,640,640,Target_Spot,264,192,293,214
IMG_0346_JPG.rf.1443fd746129b6fa4610613efd804522.jpg,640,640,black spot,331,104,340,110
IMG_0251_JPG.rf.16432a18beafd9bade6664898f15fda6.jpg,640,640,Early_Blight,340,135,361,151
IMG_0370_JPG.rf.133c1eeafbaa281bd336e9b00c9c0640.jpg,640,640,Early_Blight,411,317,440,359
IMG_0370_JPG.rf.133c1eeafbaa281bd336e9b00c9c0640.jpg,640,640,Early_Blight,482,268,499,290
IMG_0370_JPG.rf.133c1eeafbaa281bd336e9b00c9c0640.jpg,640,640,Early_Blight,481,373,498,414
IMG_0370_JPG.rf.133c1eeafbaa281bd336e9b00c9c0640.jpg,640,640,Early_Blight,303,280,334,330
IMG_0370_JPG.rf.133c1eeafbaa281bd336e9b00c9c0640.jpg,640,640,Early_Blight,306,475,329,525
